User id,round,bucket,shift,count,shift_total_bucket,after_ai_appear_time,percent_shift,shift_per_sec,orientation,Acc
1,1,0,AI2Task,2,14,17.0,0.14285714285714285,0.19607843137254904,top,1
1,1,0,AI2User,1,14,17.0,0.07142857142857142,0.09803921568627452,top,1
1,1,0,Task2User,5,14,17.0,0.35714285714285715,0.4901960784313726,top,1
1,1,0,User2AI,3,14,17.0,0.21428571428571427,0.29411764705882354,top,1
1,1,0,User2Task,3,14,17.0,0.21428571428571427,0.29411764705882354,top,1
1,1,1,AI2Task,1,3,17.0,0.3333333333333333,0.09803921568627452,top,1
1,1,1,Task2AI,1,3,17.0,0.3333333333333333,0.09803921568627452,top,1
1,1,1,User2Task,1,3,17.0,0.3333333333333333,0.09803921568627452,top,1
1,10,0,AI2Task,4,26,42.0,0.15384615384615385,0.15873015873015872,bottom,1
1,10,0,AI2User,1,26,42.0,0.038461538461538464,0.03968253968253968,bottom,1
1,10,0,Task2AI,2,26,42.0,0.07692307692307693,0.07936507936507936,bottom,1
1,10,0,Task2User,9,26,42.0,0.34615384615384615,0.35714285714285715,bottom,1
1,10,0,User2AI,3,26,42.0,0.11538461538461539,0.11904761904761905,bottom,1
1,10,0,User2Task,7,26,42.0,0.2692307692307692,0.2777777777777778,bottom,1
1,10,1,AI2Task,2,7,42.0,0.2857142857142857,0.07936507936507936,bottom,1
1,10,1,Task2AI,2,7,42.0,0.2857142857142857,0.07936507936507936,bottom,1
1,10,1,Task2User,2,7,42.0,0.2857142857142857,0.07936507936507936,bottom,1
1,10,1,User2Task,1,7,42.0,0.14285714285714285,0.03968253968253968,bottom,1
1,2,0,AI2Task,8,128,297.0,0.0625,0.044893378226711564,bottom,1
1,2,0,AI2User,1,128,297.0,0.0078125,0.0056116722783389455,bottom,1
1,2,0,Task2AI,9,128,297.0,0.0703125,0.05050505050505051,bottom,1
1,2,0,Task2User,54,128,297.0,0.421875,0.30303030303030304,bottom,1
1,2,0,User2AI,2,128,297.0,0.015625,0.011223344556677891,bottom,1
1,2,0,User2Task,54,128,297.0,0.421875,0.30303030303030304,bottom,1
