User id,round,bucket,shift,count,shift_total_bucket,after_ai_appear_time,percent_shift,shift_per_sec,orientation,Acc
1,1,0,AI2Task,2,15,17.0,0.13333333333333333,0.18099547511312217,top,1
1,1,0,AI2User,1,15,17.0,0.06666666666666667,0.09049773755656108,top,1
1,1,0,Task2AI,1,15,17.0,0.06666666666666667,0.09049773755656108,top,1
1,1,0,Task2User,5,15,17.0,0.3333333333333333,0.4524886877828054,top,1
1,1,0,User2AI,3,15,17.0,0.2,0.27149321266968324,top,1
1,1,0,User2Task,3,15,17.0,0.2,0.27149321266968324,top,1
1,1,1,AI2Task,1,2,17.0,0.5,0.09049773755656108,top,1
1,1,1,User2Task,1,2,17.0,0.5,0.09049773755656108,top,1
1,10,0,AI2Task,4,27,42.0,0.14814814814814814,0.14652014652014653,bottom,1
1,10,0,AI2User,1,27,42.0,0.037037037037037035,0.03663003663003663,bottom,1
1,10,0,Task2AI,2,27,42.0,0.07407407407407407,0.07326007326007326,bottom,1
1,10,0,Task2User,10,27,42.0,0.37037037037037035,0.3663003663003663,bottom,1
1,10,0,User2AI,3,27,42.0,0.1111111111111111,0.10989010989010989,bottom,1
1,10,0,User2Task,7,27,42.0,0.25925925925925924,0.2564102564102564,bottom,1
1,10,1,AI2Task,2,6,42.0,0.3333333333333333,0.07326007326007326,bottom,1
1,10,1,Task2AI,2,6,42.0,0.3333333333333333,0.07326007326007326,bottom,1
1,10,1,Task2User,1,6,42.0,0.16666666666666666,0.03663003663003663,bottom,1
1,10,1,User2Task,1,6,42.0,0.16666666666666666,0.03663003663003663,bottom,1
1,2,0,AI2Task,8,131,297.0,0.061068702290076333,0.04144004144004144,bottom,1
1,2,0,AI2User,1,131,297.0,0.007633587786259542,0.00518000518000518,bottom,1
1,2,0,Task2AI,9,131,297.0,0.06870229007633588,0.04662004662004662,bottom,1
1,2,0,Task2User,56,131,297.0,0.42748091603053434,0.29008029008029007,bottom,1
1,2,0,User2AI,2,131,297.0,0.015267175572519083,0.01036001036001036,bottom,1
1,2,0,User2Task,55,131,297.0,0.4198473282442748,0.2849002849002849,bottom,1
1,2,1,AI2Task,1,51,297.0,0.0196078431372549,0.00518000518000518,bottom,1
1,2,1,AI2User,1,51,297.0,0.0196078431372549,0.00518000518000518,bottom,1
1,2,1,Task2User,24,51,297.0,0.47058823529411764,0.1243201243201243,bottom,1
1,2,1,User2AI,1,51,297.0,0.0196078431372549,0.00518000518000518,bottom,1
1,2,1,User2Task,24,51,297.0,0.47058823529411764,0.1243201243201243,bottom,1
1,3,0,AI2Task,2,18,18.0,0.1111111111111111,0.17094017094017092,top,1
1,3,0,AI2User,2,18,18.0,0.1111111111111111,0.17094017094017092,top,1
1,3,0,Task2AI,3,18,18.0,0.16666666666666666,0.2564102564102564,top,1
1,3,0,Task2User,4,18,18.0,0.2222222222222222,0.34188034188034183,top,1
1,3,0,User2AI,2,18,18.0,0.1111111111111111,0.17094017094017092,top,1
1,3,0,User2Task,5,18,18.0,0.2777777777777778,0.42735042735042733,top,1
1,3,1,AI2Task,1,6,18.0,0.16666666666666666,0.08547008547008546,top,1
1,3,1,AI2User,1,6,18.0,0.16666666666666666,0.08547008547008546,top,1
1,3,1,Task2AI,2,6,18.0,0.3333333333333333,0.17094017094017092,top,1
1,3,1,User2AI,1,6,18.0,0.16666666666666666,0.08547008547008546,top,1
1,3,1,User2Task,1,6,18.0,0.16666666666666666,0.08547008547008546,top,1
1,4,0,AI2Task,1,23,44.0,0.043478260869565216,0.03496503496503496,bottom,1
1,4,0,AI2User,1,23,44.0,0.043478260869565216,0.03496503496503496,bottom,1
1,4,0,Task2User,10,23,44.0,0.43478260869565216,0.34965034965034963,bottom,1
1,4,0,User2AI,3,23,44.0,0.13043478260869565,0.1048951048951049,bottom,1
1,4,0,User2Task,8,23,44.0,0.34782608695652173,0.2797202797202797,bottom,1
1,4,1,AI2User,1,12,44.0,0.08333333333333333,0.03496503496503496,bottom,1
1,4,1,Task2User,5,12,44.0,0.4166666666666667,0.17482517482517482,bottom,1
1,4,1,User2Task,6,12,44.0,0.5,0.2097902097902098,bottom,1
1,5,0,AI2Task,3,20,17.0,0.15,0.27149321266968324,top,1
1,5,0,AI2User,2,20,17.0,0.1,0.18099547511312217,top,1
1,5,0,Task2AI,2,20,17.0,0.1,0.18099547511312217,top,1
1,5,0,Task2User,5,20,17.0,0.25,0.4524886877828054,top,1
1,5,0,User2AI,3,20,17.0,0.15,0.27149321266968324,top,1
1,5,0,User2Task,5,20,17.0,0.25,0.4524886877828054,top,1
1,5,1,AI2Task,2,9,17.0,0.2222222222222222,0.18099547511312217,top,1
1,5,1,Task2AI,1,9,17.0,0.1111111111111111,0.09049773755656108,top,1
1,5,1,Task2User,3,9,17.0,0.3333333333333333,0.27149321266968324,top,1
1,5,1,User2AI,1,9,17.0,0.1111111111111111,0.09049773755656108,top,1
1,5,1,User2Task,2,9,17.0,0.2222222222222222,0.18099547511312217,top,1
1,6,0,AI2Task,2,22,37.0,0.09090909090909091,0.08316008316008315,bottom,1
1,6,0,AI2User,1,22,37.0,0.045454545454545456,0.041580041580041575,bottom,1
1,6,0,Task2AI,1,22,37.0,0.045454545454545456,0.041580041580041575,bottom,1
1,6,0,Task2User,8,22,37.0,0.36363636363636365,0.3326403326403326,bottom,1
1,6,0,User2AI,2,22,37.0,0.09090909090909091,0.08316008316008315,bottom,1
1,6,0,User2Task,8,22,37.0,0.36363636363636365,0.3326403326403326,bottom,1
1,6,1,AI2Task,1,11,37.0,0.09090909090909091,0.041580041580041575,bottom,1
1,6,1,Task2User,5,11,37.0,0.45454545454545453,0.20790020790020788,bottom,1
1,6,1,User2AI,1,11,37.0,0.09090909090909091,0.041580041580041575,bottom,1
1,6,1,User2Task,4,11,37.0,0.36363636363636365,0.1663201663201663,bottom,1
1,7,0,AI2Task,3,13,19.0,0.23076923076923078,0.24291497975708504,top,1
1,7,0,AI2User,2,13,19.0,0.15384615384615385,0.16194331983805668,top,1
1,7,0,Task2AI,2,13,19.0,0.15384615384615385,0.16194331983805668,top,1
1,7,0,Task2User,2,13,19.0,0.15384615384615385,0.16194331983805668,top,1
1,7,0,User2AI,3,13,19.0,0.23076923076923078,0.24291497975708504,top,1
1,7,0,User2Task,1,13,19.0,0.07692307692307693,0.08097165991902834,top,1
1,7,1,Task2User,3,6,19.0,0.5,0.24291497975708504,top,1
1,7,1,User2Task,3,6,19.0,0.5,0.24291497975708504,top,1
1,8,0,AI2Task,2,23,36.0,0.08695652173913043,0.08547008547008546,bottom,1
1,8,0,Task2AI,1,23,36.0,0.043478260869565216,0.04273504273504273,bottom,1
1,8,0,Task2User,10,23,36.0,0.43478260869565216,0.42735042735042733,bottom,1
1,8,0,User2AI,1,23,36.0,0.043478260869565216,0.04273504273504273,bottom,1
1,8,0,User2Task,9,23,36.0,0.391304347826087,0.3846153846153846,bottom,1
1,8,1,AI2Task,2,15,36.0,0.13333333333333333,0.08547008547008546,bottom,1
1,8,1,Task2AI,1,15,36.0,0.06666666666666667,0.04273504273504273,bottom,1
1,8,1,Task2User,6,15,36.0,0.4,0.2564102564102564,bottom,1
1,8,1,User2Task,6,15,36.0,0.4,0.2564102564102564,bottom,1
1,9,0,AI2Task,3,7,9.0,0.42857142857142855,0.5128205128205128,top,1
1,9,0,Task2AI,2,7,9.0,0.2857142857142857,0.34188034188034183,top,1
1,9,0,Task2User,1,7,9.0,0.14285714285714285,0.17094017094017092,top,1
1,9,0,User2AI,1,7,9.0,0.14285714285714285,0.17094017094017092,top,1
1,9,1,AI2Task,1,5,9.0,0.2,0.17094017094017092,top,1
1,9,1,Task2AI,2,5,9.0,0.4,0.34188034188034183,top,1
1,9,1,Task2User,1,5,9.0,0.2,0.17094017094017092,top,1
1,9,1,User2Task,1,5,9.0,0.2,0.17094017094017092,top,1
1,1,1,Task2User,0,0,,0.0,0.0,top,1
1,1,1,AI2User,0,0,,0.0,0.0,top,1
1,1,1,User2AI,0,0,,0.0,0.0,top,1
1,1,1,Task2AI,0,0,,0.0,0.0,top,1
1,2,1,Task2AI,0,0,,0.0,0.0,bottom,1
1,3,1,Task2User,0,0,,0.0,0.0,top,1
1,4,0,Task2AI,0,0,,0.0,0.0,bottom,1
1,4,1,AI2Task,0,0,,0.0,0.0,bottom,1
1,4,1,User2AI,0,0,,0.0,0.0,bottom,1
1,4,1,Task2AI,0,0,,0.0,0.0,bottom,1
1,5,1,AI2User,0,0,,0.0,0.0,top,1
1,6,1,AI2User,0,0,,0.0,0.0,bottom,1
1,6,1,Task2AI,0,0,,0.0,0.0,bottom,1
1,7,1,AI2User,0,0,,0.0,0.0,top,1
1,7,1,AI2Task,0,0,,0.0,0.0,top,1
1,7,1,User2AI,0,0,,0.0,0.0,top,1
1,7,1,Task2AI,0,0,,0.0,0.0,top,1
1,8,0,AI2User,0,0,,0.0,0.0,bottom,1
1,8,1,AI2User,0,0,,0.0,0.0,bottom,1
1,8,1,User2AI,0,0,,0.0,0.0,bottom,1
1,9,0,AI2User,0,0,,0.0,0.0,top,1
1,9,0,User2Task,0,0,,0.0,0.0,top,1
1,9,1,AI2User,0,0,,0.0,0.0,top,1
1,9,1,User2AI,0,0,,0.0,0.0,top,1
1,10,1,AI2User,0,0,,0.0,0.0,bottom,1
1,10,1,User2AI,0,0,,0.0,0.0,bottom,1
2,1,0,Task2User,21,40,107.0,0.525,0.301941049604601,bottom,0
2,1,0,User2AI,1,40,107.0,0.025,0.014378145219266714,bottom,0
2,1,0,User2Task,18,40,107.0,0.45,0.2588066139468009,bottom,0
2,1,1,AI2Task,2,43,107.0,0.046511627906976744,0.02875629043853343,bottom,0
2,1,1,AI2User,4,43,107.0,0.09302325581395349,0.05751258087706686,bottom,0
2,1,1,Task2AI,3,43,107.0,0.06976744186046512,0.043134435657800146,bottom,0
2,1,1,Task2User,15,43,107.0,0.3488372093023256,0.21567217828900073,bottom,0
2,1,1,User2AI,1,43,107.0,0.023255813953488372,0.014378145219266714,bottom,0
2,1,1,User2Task,18,43,107.0,0.4186046511627907,0.2588066139468009,bottom,0
2,10,0,Task2User,8,15,28.0,0.5333333333333333,0.43956043956043955,top,0
2,10,0,User2Task,7,15,28.0,0.4666666666666667,0.38461538461538464,top,0
2,10,1,Task2User,4,8,28.0,0.5,0.21978021978021978,top,0
2,10,1,User2Task,4,8,28.0,0.5,0.21978021978021978,top,0
2,2,0,AI2User,6,35,59.0,0.17142857142857143,0.15645371577574968,top,0
2,2,0,Task2AI,1,35,59.0,0.02857142857142857,0.026075619295958277,top,0
2,2,0,Task2User,10,35,59.0,0.2857142857142857,0.2607561929595828,top,0
2,2,0,User2AI,6,35,59.0,0.17142857142857143,0.15645371577574968,top,0
2,2,0,User2Task,12,35,59.0,0.34285714285714286,0.31290743155149936,top,0
2,2,1,AI2Task,2,19,59.0,0.10526315789473684,0.05215123859191655,top,0
2,2,1,Task2AI,1,19,59.0,0.05263157894736842,0.026075619295958277,top,0
2,2,1,Task2User,7,19,59.0,0.3684210526315789,0.18252933507170796,top,0
2,2,1,User2AI,1,19,59.0,0.05263157894736842,0.026075619295958277,top,0
2,2,1,User2Task,8,19,59.0,0.42105263157894735,0.2086049543676662,top,0
2,3,0,Task2User,5,11,18.0,0.45454545454545453,0.42735042735042733,bottom,0
2,3,0,User2Task,6,11,18.0,0.5454545454545454,0.5128205128205128,bottom,0
2,3,1,AI2User,1,3,18.0,0.3333333333333333,0.08547008547008546,bottom,0
2,3,1,Task2User,1,3,18.0,0.3333333333333333,0.08547008547008546,bottom,0
2,3,1,User2Task,1,3,18.0,0.3333333333333333,0.08547008547008546,bottom,0
2,4,0,User2Task,1,1,49.0,1.0,0.03139717425431711,top,0
