User id,round,bucket,shift,count,shift_total_bucket,after_ai_appear_time,percent_shift,shift_per_sec,orientation,Acc
1,1,0,AI2Task,3,16,17.0,0.1875,0.20761245674740486,top,1
1,1,0,AI2User,1,16,17.0,0.0625,0.06920415224913495,top,1
1,1,0,Task2AI,1,16,17.0,0.0625,0.06920415224913495,top,1
1,1,0,Task2User,5,16,17.0,0.3125,0.34602076124567477,top,1
1,1,0,User2AI,3,16,17.0,0.1875,0.20761245674740486,top,1
1,1,0,User2Task,3,16,17.0,0.1875,0.20761245674740486,top,1
1,1,1,User2Task,1,1,17.0,1.0,0.06920415224913495,top,1
1,10,0,AI2Task,4,28,42.0,0.14285714285714285,0.11204481792717089,bottom,1
1,10,0,AI2User,1,28,42.0,0.03571428571428571,0.02801120448179272,bottom,1
1,10,0,Task2AI,2,28,42.0,0.07142857142857142,0.05602240896358544,bottom,1
1,10,0,Task2User,10,28,42.0,0.35714285714285715,0.28011204481792723,bottom,1
1,10,0,User2AI,3,28,42.0,0.10714285714285714,0.08403361344537816,bottom,1
1,10,0,User2Task,8,28,42.0,0.2857142857142857,0.22408963585434177,bottom,1
1,10,1,AI2Task,2,5,42.0,0.4,0.05602240896358544,bottom,1
1,10,1,Task2AI,2,5,42.0,0.4,0.05602240896358544,bottom,1
1,10,1,Task2User,1,5,42.0,0.2,0.02801120448179272,bottom,1
1,2,0,AI2Task,8,155,297.0,0.05161290322580645,0.03168944345414934,bottom,1
1,2,0,AI2User,1,155,297.0,0.0064516129032258064,0.003961180431768668,bottom,1
1,2,0,Task2AI,9,155,297.0,0.05806451612903226,0.035650623885918005,bottom,1
1,2,0,Task2User,68,155,297.0,0.43870967741935485,0.26936026936026936,bottom,1
1,2,0,User2AI,2,155,297.0,0.012903225806451613,0.007922360863537335,bottom,1
1,2,0,User2Task,67,155,297.0,0.432258064516129,0.2653990889285007,bottom,1
1,2,1,AI2Task,1,27,297.0,0.037037037037037035,0.003961180431768668,bottom,1
1,2,1,AI2User,1,27,297.0,0.037037037037037035,0.003961180431768668,bottom,1
1,2,1,Task2User,12,27,297.0,0.4444444444444444,0.047534165181224004,bottom,1
1,2,1,User2AI,1,27,297.0,0.037037037037037035,0.003961180431768668,bottom,1
1,2,1,User2Task,12,27,297.0,0.4444444444444444,0.047534165181224004,bottom,1
1,3,0,AI2Task,3,22,18.0,0.13636363636363635,0.19607843137254904,top,1
1,3,0,AI2User,3,22,18.0,0.13636363636363635,0.19607843137254904,top,1
1,3,0,Task2AI,4,22,18.0,0.18181818181818182,0.26143790849673204,top,1
1,3,0,Task2User,4,22,18.0,0.18181818181818182,0.26143790849673204,top,1
1,3,0,User2AI,3,22,18.0,0.13636363636363635,0.19607843137254904,top,1
