User id,round,bucket,shift,count,shift_total_bucket,after_ai_appear_time,percent_shift,shift_per_sec,orientation,Acc
1,1,0,AI2Task,1,12,17.0,0.08333333333333333,0.11764705882352941,top,1
1,1,0,AI2User,1,12,17.0,0.08333333333333333,0.11764705882352941,top,1
1,1,0,Task2User,5,12,17.0,0.4166666666666667,0.5882352941176471,top,1
1,1,0,User2AI,2,12,17.0,0.16666666666666666,0.23529411764705882,top,1
1,1,0,User2Task,3,12,17.0,0.25,0.35294117647058826,top,1
1,1,1,AI2Task,2,5,17.0,0.4,0.23529411764705882,top,1
1,1,1,Task2AI,1,5,17.0,0.2,0.11764705882352941,top,1
1,1,1,User2AI,1,5,17.0,0.2,0.11764705882352941,top,1
1,1,1,User2Task,1,5,17.0,0.2,0.11764705882352941,top,1
1,10,0,AI2Task,3,21,42.0,0.14285714285714285,0.14285714285714285,bottom,1
1,10,0,AI2User,1,21,42.0,0.047619047619047616,0.047619047619047616,bottom,1
1,10,0,Task2AI,2,21,42.0,0.09523809523809523,0.09523809523809523,bottom,1
1,10,0,Task2User,7,21,42.0,0.3333333333333333,0.3333333333333333,bottom,1
1,10,0,User2AI,2,21,42.0,0.09523809523809523,0.09523809523809523,bottom,1
1,10,0,User2Task,6,21,42.0,0.2857142857142857,0.2857142857142857,bottom,1
1,10,1,AI2Task,3,12,42.0,0.25,0.14285714285714285,bottom,1
1,10,1,Task2AI,2,12,42.0,0.16666666666666666,0.09523809523809523,bottom,1
1,10,1,Task2User,4,12,42.0,0.3333333333333333,0.19047619047619047,bottom,1
1,10,1,User2AI,1,12,42.0,0.08333333333333333,0.047619047619047616,bottom,1
1,10,1,User2Task,2,12,42.0,0.16666666666666666,0.09523809523809523,bottom,1
1,2,0,AI2Task,7,118,297.0,0.059322033898305086,0.04713804713804714,bottom,1
1,2,0,AI2User,1,118,297.0,0.00847457627118644,0.006734006734006734,bottom,1
1,2,0,Task2AI,8,118,297.0,0.06779661016949153,0.05387205387205387,bottom,1
1,2,0,Task2User,50,118,297.0,0.423728813559322,0.3367003367003367,bottom,1
1,2,0,User2AI,2,118,297.0,0.01694915254237288,0.013468013468013467,bottom,1
1,2,0,User2Task,50,118,297.0,0.423728813559322,0.3367003367003367,bottom,1
1,2,1,AI2Task,2,64,297.0,0.03125,0.013468013468013467,bottom,1
1,2,1,AI2User,1,64,297.0,0.015625,0.006734006734006734,bottom,1
1,2,1,Task2AI,1,64,297.0,0.015625,0.006734006734006734,bottom,1
1,2,1,Task2User,30,64,297.0,0.46875,0.20202020202020202,bottom,1
1,2,1,User2AI,1,64,297.0,0.015625,0.006734006734006734,bottom,1
1,2,1,User2Task,29,64,297.0,0.453125,0.19528619528619529,bottom,1
1,3,0,AI2Task,2,14,18.0,0.14285714285714285,0.2222222222222222,top,1
1,3,0,AI2User,1,14,18.0,0.07142857142857142,0.1111111111111111,top,1
1,3,0,Task2AI,1,14,18.0,0.07142857142857142,0.1111111111111111,top,1
1,3,0,Task2User,4,14,18.0,0.2857142857142857,0.4444444444444444,top,1
1,3,0,User2AI,2,14,18.0,0.14285714285714285,0.2222222222222222,top,1
1,3,0,User2Task,4,14,18.0,0.2857142857142857,0.4444444444444444,top,1
1,3,1,AI2Task,1,10,18.0,0.1,0.1111111111111111,top,1
1,3,1,AI2User,2,10,18.0,0.2,0.2222222222222222,top,1
1,3,1,Task2AI,4,10,18.0,0.4,0.4444444444444444,top,1
1,3,1,User2AI,1,10,18.0,0.1,0.1111111111111111,top,1
1,3,1,User2Task,2,10,18.0,0.2,0.2222222222222222,top,1
1,4,0,AI2Task,1,17,44.0,0.058823529411764705,0.045454545454545456,bottom,1
1,4,0,AI2User,1,17,44.0,0.058823529411764705,0.045454545454545456,bottom,1
1,4,0,Task2User,7,17,44.0,0.4117647058823529,0.3181818181818182,bottom,1
1,4,0,User2AI,2,17,44.0,0.11764705882352941,0.09090909090909091,bottom,1
1,4,0,User2Task,6,17,44.0,0.35294117647058826,0.2727272727272727,bottom,1
1,4,1,AI2User,1,18,44.0,0.05555555555555555,0.045454545454545456,bottom,1
1,4,1,Task2User,8,18,44.0,0.4444444444444444,0.36363636363636365,bottom,1
