User id,round,bucket,shift,count,shift_total_bucket,after_ai_appear_time,percent_shift,shift_per_sec,orientation,Acc
1,1,0,AI2Task,3,17,17.0,0.17647058823529413,0.19607843137254902,top,1
1,1,0,AI2User,1,17,17.0,0.058823529411764705,0.06535947712418301,top,1
1,1,0,Task2AI,1,17,17.0,0.058823529411764705,0.06535947712418301,top,1
1,1,0,Task2User,5,17,17.0,0.29411764705882354,0.32679738562091504,top,1
1,1,0,User2AI,3,17,17.0,0.17647058823529413,0.19607843137254902,top,1
1,1,0,User2Task,4,17,17.0,0.23529411764705882,0.26143790849673204,top,1
1,10,0,AI2Task,5,30,42.0,0.16666666666666666,0.13227513227513227,bottom,1
1,10,0,AI2User,1,30,42.0,0.03333333333333333,0.026455026455026454,bottom,1
1,10,0,Task2AI,3,30,42.0,0.1,0.07936507936507936,bottom,1
1,10,0,Task2User,10,30,42.0,0.3333333333333333,0.26455026455026454,bottom,1
1,10,0,User2AI,3,30,42.0,0.1,0.07936507936507936,bottom,1
1,10,0,User2Task,8,30,42.0,0.26666666666666666,0.21164021164021163,bottom,1
1,10,1,AI2Task,1,3,42.0,0.3333333333333333,0.026455026455026454,bottom,1
1,10,1,Task2AI,1,3,42.0,0.3333333333333333,0.026455026455026454,bottom,1
1,10,1,Task2User,1,3,42.0,0.3333333333333333,0.026455026455026454,bottom,1
1,2,0,AI2Task,8,170,297.0,0.047058823529411764,0.029928918817807706,bottom,1
1,2,0,AI2User,2,170,297.0,0.011764705882352941,0.0074822297044519264,bottom,1
1,2,0,Task2AI,9,170,297.0,0.052941176470588235,0.03367003367003367,bottom,1
1,2,0,Task2User,74,170,297.0,0.43529411764705883,0.27684249906472125,bottom,1
1,2,0,User2AI,3,170,297.0,0.01764705882352941,0.01122334455667789,bottom,1
1,2,0,User2Task,74,170,297.0,0.43529411764705883,0.27684249906472125,bottom,1
1,2,1,AI2Task,1,12,297.0,0.08333333333333333,0.0037411148522259632,bottom,1
1,2,1,Task2User,6,12,297.0,0.5,0.02244668911335578,bottom,1
1,2,1,User2Task,5,12,297.0,0.4166666666666667,0.018705574261129815,bottom,1
1,3,0,AI2Task,3,22,18.0,0.13636363636363635,0.1851851851851852,top,1
1,3,0,AI2User,3,22,18.0,0.13636363636363635,0.1851851851851852,top,1
1,3,0,Task2AI,4,22,18.0,0.18181818181818182,0.2469135802469136,top,1
1,3,0,Task2User,4,22,18.0,0.18181818181818182,0.2469135802469136,top,1
1,3,0,User2AI,3,22,18.0,0.13636363636363635,0.1851851851851852,top,1
1,3,0,User2Task,5,22,18.0,0.22727272727272727,0.308641975308642,top,1
1,3,1,Task2AI,1,2,18.0,0.5,0.0617283950617284,top,1
1,3,1,User2Task,1,2,18.0,0.5,0.0617283950617284,top,1
1,4,0,AI2Task,1,31,44.0,0.03225806451612903,0.025252525252525252,bottom,1
