User id,round,bucket,shift,count,shift_total_bucket,after_ai_appear_time,percent_shift,shift_per_sec,orientation,Acc
1,1,0,AI2Task,2,15,17.0,0.13333333333333333,0.16806722689075632,top,1
1,1,0,AI2User,1,15,17.0,0.06666666666666667,0.08403361344537816,top,1
1,1,0,Task2AI,1,15,17.0,0.06666666666666667,0.08403361344537816,top,1
1,1,0,Task2User,5,15,17.0,0.3333333333333333,0.4201680672268908,top,1
1,1,0,User2AI,3,15,17.0,0.2,0.2521008403361345,top,1
1,1,0,User2Task,3,15,17.0,0.2,0.2521008403361345,top,1
1,1,1,AI2Task,1,2,17.0,0.5,0.08403361344537816,top,1
1,1,1,User2Task,1,2,17.0,0.5,0.08403361344537816,top,1
1,10,0,AI2Task,4,28,42.0,0.14285714285714285,0.1360544217687075,bottom,1
1,10,0,AI2User,1,28,42.0,0.03571428571428571,0.034013605442176874,bottom,1
1,10,0,Task2AI,2,28,42.0,0.07142857142857142,0.06802721088435375,bottom,1
1,10,0,Task2User,10,28,42.0,0.35714285714285715,0.3401360544217687,bottom,1
1,10,0,User2AI,3,28,42.0,0.10714285714285714,0.10204081632653061,bottom,1
1,10,0,User2Task,8,28,42.0,0.2857142857142857,0.272108843537415,bottom,1
1,10,1,AI2Task,2,5,42.0,0.4,0.06802721088435375,bottom,1
1,10,1,Task2AI,2,5,42.0,0.4,0.06802721088435375,bottom,1
1,10,1,Task2User,1,5,42.0,0.2,0.034013605442176874,bottom,1
1,2,0,AI2Task,8,133,297.0,0.06015037593984962,0.03848003848003848,bottom,1
1,2,0,AI2User,1,133,297.0,0.007518796992481203,0.00481000481000481,bottom,1
1,2,0,Task2AI,9,133,297.0,0.06766917293233082,0.043290043290043295,bottom,1
1,2,0,Task2User,57,133,297.0,0.42857142857142855,0.2741702741702742,bottom,1
1,2,0,User2AI,2,133,297.0,0.015037593984962405,0.00962000962000962,bottom,1
1,2,0,User2Task,56,133,297.0,0.42105263157894735,0.2693602693602694,bottom,1
1,2,1,AI2Task,1,49,297.0,0.02040816326530612,0.00481000481000481,bottom,1
1,2,1,AI2User,1,49,297.0,0.02040816326530612,0.00481000481000481,bottom,1
1,2,1,Task2User,23,49,297.0,0.46938775510204084,0.11063011063011065,bottom,1
1,2,1,User2AI,1,49,297.0,0.02040816326530612,0.00481000481000481,bottom,1
1,2,1,User2Task,23,49,297.0,0.46938775510204084,0.11063011063011065,bottom,1
1,3,0,AI2Task,3,19,18.0,0.15789473684210525,0.2380952380952381,top,1
1,3,0,AI2User,2,19,18.0,0.10526315789473684,0.15873015873015872,top,1
1,3,0,Task2AI,3,19,18.0,0.15789473684210525,0.2380952380952381,top,1
1,3,0,Task2User,4,19,18.0,0.21052631578947367,0.31746031746031744,top,1
1,3,0,User2AI,2,19,18.0,0.10526315789473684,0.15873015873015872,top,1
1,3,0,User2Task,5,19,18.0,0.2631578947368421,0.39682539682539686,top,1
1,3,1,AI2User,1,5,18.0,0.2,0.07936507936507936,top,1
1,3,1,Task2AI,2,5,18.0,0.4,0.15873015873015872,top,1
1,3,1,User2AI,1,5,18.0,0.2,0.07936507936507936,top,1
1,3,1,User2Task,1,5,18.0,0.2,0.07936507936507936,top,1
1,4,0,AI2Task,1,25,44.0,0.04,0.03246753246753247,bottom,1
1,4,0,AI2User,2,25,44.0,0.08,0.06493506493506494,bottom,1
1,4,0,Task2User,10,25,44.0,0.4,0.32467532467532473,bottom,1
1,4,0,User2AI,3,25,44.0,0.12,0.09740259740259741,bottom,1
1,4,0,User2Task,9,25,44.0,0.36,0.29220779220779225,bottom,1
1,4,1,Task2User,5,10,44.0,0.5,0.16233766233766236,bottom,1
1,4,1,User2Task,5,10,44.0,0.5,0.16233766233766236,bottom,1
1,5,0,AI2Task,3,20,17.0,0.15,0.2521008403361345,top,1
1,5,0,AI2User,2,20,17.0,0.1,0.16806722689075632,top,1
1,5,0,Task2AI,2,20,17.0,0.1,0.16806722689075632,top,1
1,5,0,Task2User,5,20,17.0,0.25,0.4201680672268908,top,1
1,5,0,User2AI,3,20,17.0,0.15,0.2521008403361345,top,1
