User id,round,bucket,shift,count,shift_total_bucket,after_ai_appear_time,percent_shift,shift_per_sec,orientation,Acc
1,3,0,AI2User,3,21,18.0,0.14285714285714285,0.20833333333333331,top,1
1,3,0,Task2AI,4,21,18.0,0.19047619047619047,0.2777777777777778,top,1
1,3,0,Task2User,4,21,18.0,0.19047619047619047,0.2777777777777778,top,1
1,3,0,User2AI,2,21,18.0,0.09523809523809523,0.1388888888888889,top,1
1,3,0,User2Task,5,21,18.0,0.23809523809523808,0.3472222222222222,top,1
1,3,1,Task2AI,1,3,18.0,0.3333333333333333,0.06944444444444445,top,1
1,3,1,User2AI,1,3,18.0,0.3333333333333333,0.06944444444444445,top,1
1,3,1,User2Task,1,3,18.0,0.3333333333333333,0.06944444444444445,top,1
1,4,0,AI2Task,1,26,44.0,0.038461538461538464,0.028409090909090908,bottom,1
1,4,0,AI2User,2,26,44.0,0.07692307692307693,0.056818181818181816,bottom,1
1,4,0,Task2User,11,26,44.0,0.4230769230769231,0.3125,bottom,1
1,4,0,User2AI,3,26,44.0,0.11538461538461539,0.08522727272727272,bottom,1
1,4,0,User2Task,9,26,44.0,0.34615384615384615,0.2556818181818182,bottom,1
1,4,1,Task2User,4,9,44.0,0.4444444444444444,0.11363636363636363,bottom,1
1,4,1,User2Task,5,9,44.0,0.5555555555555556,0.14204545454545453,bottom,1
1,5,0,AI2Task,4,23,17.0,0.17391304347826086,0.2941176470588235,top,1
1,5,0,AI2User,2,23,17.0,0.08695652173913043,0.14705882352941174,top,1
1,5,0,Task2AI,2,23,17.0,0.08695652173913043,0.14705882352941174,top,1
1,5,0,Task2User,6,23,17.0,0.2608695652173913,0.4411764705882352,top,1
1,5,0,User2AI,4,23,17.0,0.17391304347826086,0.2941176470588235,top,1
1,5,0,User2Task,5,23,17.0,0.21739130434782608,0.3676470588235294,top,1
1,5,1,AI2Task,1,6,17.0,0.16666666666666666,0.07352941176470587,top,1
1,5,1,Task2AI,1,6,17.0,0.16666666666666666,0.07352941176470587,top,1
1,5,1,Task2User,2,6,17.0,0.3333333333333333,0.14705882352941174,top,1
1,5,1,User2Task,2,6,17.0,0.3333333333333333,0.14705882352941174,top,1
1,6,0,AI2Task,2,26,37.0,0.07692307692307693,0.06756756756756756,bottom,1
1,6,0,AI2User,1,26,37.0,0.038461538461538464,0.03378378378378378,bottom,1
1,6,0,Task2AI,1,26,37.0,0.038461538461538464,0.03378378378378378,bottom,1
1,6,0,Task2User,10,26,37.0,0.38461538461538464,0.33783783783783783,bottom,1
1,6,0,User2AI,2,26,37.0,0.07692307692307693,0.06756756756756756,bottom,1
1,6,0,User2Task,10,26,37.0,0.38461538461538464,0.33783783783783783,bottom,1
1,6,1,AI2Task,1,7,37.0,0.14285714285714285,0.03378378378378378,bottom,1
1,6,1,Task2User,3,7,37.0,0.42857142857142855,0.10135135135135134,bottom,1
1,6,1,User2AI,1,7,37.0,0.14285714285714285,0.03378378378378378,bottom,1
1,6,1,User2Task,2,7,37.0,0.2857142857142857,0.06756756756756756,bottom,1
1,7,0,AI2Task,3,14,19.0,0.21428571428571427,0.19736842105263155,top,1
1,7,0,AI2User,2,14,19.0,0.14285714285714285,0.13157894736842105,top,1
1,7,0,Task2AI,2,14,19.0,0.14285714285714285,0.13157894736842105,top,1
1,7,0,Task2User,3,14,19.0,0.21428571428571427,0.19736842105263155,top,1
1,7,0,User2AI,3,14,19.0,0.21428571428571427,0.19736842105263155,top,1
1,7,0,User2Task,1,14,19.0,0.07142857142857142,0.06578947368421052,top,1
1,7,1,Task2User,2,5,19.0,0.4,0.13157894736842105,top,1
1,7,1,User2Task,3,5,19.0,0.6,0.19736842105263155,top,1
1,8,0,AI2Task,3,30,36.0,0.1,0.10416666666666666,bottom,1
1,8,0,Task2AI,1,30,36.0,0.03333333333333333,0.034722222222222224,bottom,1
1,8,0,Task2User,13,30,36.0,0.43333333333333335,0.4513888888888889,bottom,1
1,8,0,User2AI,1,30,36.0,0.03333333333333333,0.034722222222222224,bottom,1
1,8,0,User2Task,12,30,36.0,0.4,0.41666666666666663,bottom,1
1,8,1,AI2Task,1,8,36.0,0.125,0.034722222222222224,bottom,1
1,8,1,Task2AI,1,8,36.0,0.125,0.034722222222222224,bottom,1
1,8,1,Task2User,3,8,36.0,0.375,0.10416666666666666,bottom,1
1,8,1,User2Task,3,8,36.0,0.375,0.10416666666666666,bottom,1
1,9,0,AI2Task,3,10,9.0,0.3,0.41666666666666663,top,1
1,9,0,Task2AI,3,10,9.0,0.3,0.41666666666666663,top,1
1,9,0,Task2User,2,10,9.0,0.2,0.2777777777777778,top,1
1,9,0,User2AI,1,10,9.0,0.1,0.1388888888888889,top,1
1,9,0,User2Task,1,10,9.0,0.1,0.1388888888888889,top,1
1,9,1,AI2Task,1,2,9.0,0.5,0.1388888888888889,top,1
1,9,1,Task2AI,1,2,9.0,0.5,0.1388888888888889,top,1
1,1,1,Task2User,0,0,,0.0,0.0,top,1
1,1,1,AI2User,0,0,,0.0,0.0,top,1
1,1,1,AI2Task,0,0,,0.0,0.0,top,1
1,1,1,User2AI,0,0,,0.0,0.0,top,1
1,1,1,Task2AI,0,0,,0.0,0.0,top,1
1,2,1,Task2AI,0,0,,0.0,0.0,bottom,1
1,3,1,Task2User,0,0,,0.0,0.0,top,1
1,3,1,AI2User,0,0,,0.0,0.0,top,1
1,3,1,AI2Task,0,0,,0.0,0.0,top,1
1,4,0,Task2AI,0,0,,0.0,0.0,bottom,1
1,4,1,AI2User,0,0,,0.0,0.0,bottom,1
1,4,1,AI2Task,0,0,,0.0,0.0,bottom,1
1,4,1,User2AI,0,0,,0.0,0.0,bottom,1
1,4,1,Task2AI,0,0,,0.0,0.0,bottom,1
1,5,1,AI2User,0,0,,0.0,0.0,top,1
1,5,1,User2AI,0,0,,0.0,0.0,top,1
1,6,1,AI2User,0,0,,0.0,0.0,bottom,1
1,6,1,Task2AI,0,0,,0.0,0.0,bottom,1
1,7,1,AI2User,0,0,,0.0,0.0,top,1
1,7,1,AI2Task,0,0,,0.0,0.0,top,1
1,7,1,User2AI,0,0,,0.0,0.0,top,1
1,7,1,Task2AI,0,0,,0.0,0.0,top,1
1,8,0,AI2User,0,0,,0.0,0.0,bottom,1
1,8,1,AI2User,0,0,,0.0,0.0,bottom,1
1,8,1,User2AI,0,0,,0.0,0.0,bottom,1
1,9,0,AI2User,0,0,,0.0,0.0,top,1
1,9,1,Task2User,0,0,,0.0,0.0,top,1
1,9,1,AI2User,0,0,,0.0,0.0,top,1
1,9,1,User2Task,0,0,,0.0,0.0,top,1
1,9,1,User2AI,0,0,,0.0,0.0,top,1
1,10,1,AI2User,0,0,,0.0,0.0,bottom,1
1,10,1,User2Task,0,0,,0.0,0.0,bottom,1
1,10,1,User2AI,0,0,,0.0,0.0,bottom,1
2,1,0,AI2Task,2,57,107.0,0.03508771929824561,0.02336448598130841,bottom,0
2,1,0,AI2User,1,57,107.0,0.017543859649122806,0.011682242990654205,bottom,0
2,1,0,Task2User,27,57,107.0,0.47368421052631576,0.3154205607476635,bottom,0
2,1,0,User2AI,2,57,107.0,0.03508771929824561,0.02336448598130841,bottom,0
2,1,0,User2Task,25,57,107.0,0.43859649122807015,0.2920560747663551,bottom,0
2,1,1,AI2User,3,26,107.0,0.11538461538461539,0.035046728971962614,bottom,0
2,1,1,Task2AI,3,26,107.0,0.11538461538461539,0.035046728971962614,bottom,0
2,1,1,Task2User,9,26,107.0,0.34615384615384615,0.10514018691588783,bottom,0
2,1,1,User2Task,11,26,107.0,0.4230769230769231,0.12850467289719625,bottom,0
2,10,0,Task2User,10,19,28.0,0.5263157894736842,0.4464285714285714,top,0
2,10,0,User2Task,9,19,28.0,0.47368421052631576,0.40178571428571425,top,0
2,10,1,Task2User,2,4,28.0,0.5,0.08928571428571427,top,0
2,10,1,User2Task,2,4,28.0,0.5,0.08928571428571427,top,0
2,2,0,AI2Task,1,43,59.0,0.023255813953488372,0.0211864406779661,top,0
2,2,0,AI2User,6,43,59.0,0.13953488372093023,0.1271186440677966,top,0
2,2,0,Task2AI,2,43,59.0,0.046511627906976744,0.0423728813559322,top,0
2,2,0,Task2User,13,43,59.0,0.3023255813953488,0.2754237288135593,top,0
2,2,0,User2AI,6,43,59.0,0.13953488372093023,0.1271186440677966,top,0
2,2,0,User2Task,15,43,59.0,0.3488372093023256,0.3177966101694915,top,0
2,2,1,AI2Task,1,11,59.0,0.09090909090909091,0.0211864406779661,top,0
2,2,1,Task2User,4,11,59.0,0.36363636363636365,0.0847457627118644,top,0
2,2,1,User2AI,1,11,59.0,0.09090909090909091,0.0211864406779661,top,0
2,2,1,User2Task,5,11,59.0,0.45454545454545453,0.1059322033898305,top,0
2,3,0,AI2User,1,12,18.0,0.08333333333333333,0.06944444444444445,bottom,0
2,3,0,Task2User,5,12,18.0,0.4166666666666667,0.3472222222222222,bottom,0
2,3,0,User2Task,6,12,18.0,0.5,0.41666666666666663,bottom,0
2,3,1,Task2User,1,2,18.0,0.5,0.06944444444444445,bottom,0
2,3,1,User2Task,1,2,18.0,0.5,0.06944444444444445,bottom,0
2,4,0,User2Task,1,1,49.0,1.0,0.02551020408163265,top,0
2,4,1,AI2User,1,4,49.0,0.25,0.02551020408163265,top,0
2,4,1,Task2User,1,4,49.0,0.25,0.02551020408163265,top,0
2,4,1,User2AI,2,4,49.0,0.5,0.0510204081632653,top,0
2,5,0,AI2Task,1,35,38.0,0.02857142857142857,0.03289473684210526,bottom,0
2,5,0,Task2AI,1,35,38.0,0.02857142857142857,0.03289473684210526,bottom,0
2,5,0,Task2User,16,35,38.0,0.45714285714285713,0.5263157894736842,bottom,0
2,5,0,User2Task,17,35,38.0,0.4857142857142857,0.5592105263157894,bottom,0
2,5,1,AI2Task,1,12,38.0,0.08333333333333333,0.03289473684210526,bottom,0
2,5,1,AI2User,3,12,38.0,0.25,0.09868421052631578,bottom,0
2,5,1,Task2User,2,12,38.0,0.16666666666666666,0.06578947368421052,bottom,0
2,5,1,User2AI,5,12,38.0,0.4166666666666667,0.1644736842105263,bottom,0
2,5,1,User2Task,1,12,38.0,0.08333333333333333,0.03289473684210526,bottom,0
2,6,0,Task2User,13,25,32.0,0.52,0.5078125,top,0
2,6,0,User2Task,12,25,32.0,0.48,0.46875,top,0
2,6,1,Task2User,2,4,32.0,0.5,0.078125,top,0
2,6,1,User2Task,2,4,32.0,0.5,0.078125,top,0
2,7,0,Task2User,15,29,41.0,0.5172413793103449,0.45731707317073167,bottom,0
2,7,0,User2Task,14,29,41.0,0.4827586206896552,0.42682926829268286,bottom,0
2,7,1,AI2User,1,11,41.0,0.09090909090909091,0.030487804878048776,bottom,0
2,7,1,Task2User,4,11,41.0,0.36363636363636365,0.1219512195121951,bottom,0
2,7,1,User2AI,1,11,41.0,0.09090909090909091,0.030487804878048776,bottom,0
2,7,1,User2Task,5,11,41.0,0.45454545454545453,0.15243902439024387,bottom,0
2,8,0,Task2User,9,19,27.0,0.47368421052631576,0.41666666666666663,top,0
2,8,0,User2Task,10,19,27.0,0.5263157894736842,0.4629629629629629,top,0
2,8,1,Task2User,3,6,27.0,0.5,0.13888888888888887,top,0
2,8,1,User2Task,3,6,27.0,0.5,0.13888888888888887,top,0
2,9,0,Task2User,15,28,66.0,0.5357142857142857,0.28409090909090906,bottom,0
2,9,0,User2Task,13,28,66.0,0.4642857142857143,0.2462121212121212,bottom,0
2,9,1,Task2User,1,3,66.0,0.3333333333333333,0.018939393939393936,bottom,0
2,9,1,User2Task,2,3,66.0,0.6666666666666666,0.03787878787878787,bottom,0
2,1,0,Task2AI,0,0,,0.0,0.0,bottom,0
2,1,1,AI2Task,0,0,,0.0,0.0,bottom,0
2,1,1,User2AI,0,0,,0.0,0.0,bottom,0
2,2,1,AI2User,0,0,,0.0,0.0,top,0
2,2,1,Task2AI,0,0,,0.0,0.0,top,0
2,3,0,AI2Task,0,0,,0.0,0.0,bottom,0
2,3,0,User2AI,0,0,,0.0,0.0,bottom,0
2,3,0,Task2AI,0,0,,0.0,0.0,bottom,0
2,3,1,AI2User,0,0,,0.0,0.0,bottom,0
2,3,1,AI2Task,0,0,,0.0,0.0,bottom,0
2,3,1,User2AI,0,0,,0.0,0.0,bottom,0
2,3,1,Task2AI,0,0,,0.0,0.0,bottom,0
2,4,0,Task2User,0,0,,0.0,0.0,top,0
2,4,0,AI2User,0,0,,0.0,0.0,top,0
2,4,0,AI2Task,0,0,,0.0,0.0,top,0
2,4,0,User2AI,0,0,,0.0,0.0,top,0
2,4,0,Task2AI,0,0,,0.0,0.0,top,0
2,4,1,User2Task,0,0,,0.0,0.0,top,0
2,4,1,AI2Task,0,0,,0.0,0.0,top,0
2,4,1,Task2AI,0,0,,0.0,0.0,top,0
2,5,0,AI2User,0,0,,0.0,0.0,bottom,0
2,5,0,User2AI,0,0,,0.0,0.0,bottom,0
2,5,1,Task2AI,0,0,,0.0,0.0,bottom,0
2,6,0,AI2User,0,0,,0.0,0.0,top,0
2,6,0,AI2Task,0,0,,0.0,0.0,top,0
2,6,0,User2AI,0,0,,0.0,0.0,top,0
2,6,0,Task2AI,0,0,,0.0,0.0,top,0
2,6,1,AI2User,0,0,,0.0,0.0,top,0
2,6,1,AI2Task,0,0,,0.0,0.0,top,0
2,6,1,User2AI,0,0,,0.0,0.0,top,0
2,6,1,Task2AI,0,0,,0.0,0.0,top,0
2,7,0,AI2User,0,0,,0.0,0.0,bottom,0
2,7,0,AI2Task,0,0,,0.0,0.0,bottom,0
2,7,0,User2AI,0,0,,0.0,0.0,bottom,0
2,7,0,Task2AI,0,0,,0.0,0.0,bottom,0
2,7,1,AI2Task,0,0,,0.0,0.0,bottom,0
2,7,1,Task2AI,0,0,,0.0,0.0,bottom,0
2,8,0,AI2User,0,0,,0.0,0.0,top,0
2,8,0,AI2Task,0,0,,0.0,0.0,top,0
2,8,0,User2AI,0,0,,0.0,0.0,top,0
2,8,0,Task2AI,0,0,,0.0,0.0,top,0
2,8,1,AI2User,0,0,,0.0,0.0,top,0
2,8,1,AI2Task,0,0,,0.0,0.0,top,0
2,8,1,User2AI,0,0,,0.0,0.0,top,0
2,8,1,Task2AI,0,0,,0.0,0.0,top,0
2,9,0,AI2User,0,0,,0.0,0.0,bottom,0
2,9,0,AI2Task,0,0,,0.0,0.0,bottom,0
2,9,0,User2AI,0,0,,0.0,0.0,bottom,0
2,9,0,Task2AI,0,0,,0.0,0.0,bottom,0
2,9,1,AI2User,0,0,,0.0,0.0,bottom,0
2,9,1,AI2Task,0,0,,0.0,0.0,bottom,0
2,9,1,User2AI,0,0,,0.0,0.0,bottom,0
2,9,1,Task2AI,0,0,,0.0,0.0,bottom,0
2,10,0,AI2User,0,0,,0.0,0.0,top,0
2,10,0,AI2Task,0,0,,0.0,0.0,top,0
2,10,0,User2AI,0,0,,0.0,0.0,top,0
2,10,0,Task2AI,0,0,,0.0,0.0,top,0
2,10,1,AI2User,0,0,,0.0,0.0,top,0
2,10,1,AI2Task,0,0,,0.0,0.0,top,0
2,10,1,User2AI,0,0,,0.0,0.0,top,0
2,10,1,Task2AI,0,0,,0.0,0.0,top,0
4,1,0,AI2Task,2,14,17.0,0.14285714285714285,0.14705882352941174,top,1
4,1,0,AI2User,1,14,17.0,0.07142857142857142,0.07352941176470587,top,1
4,1,0,Task2AI,1,14,17.0,0.07142857142857142,0.07352941176470587,top,1
4,1,0,Task2User,4,14,17.0,0.2857142857142857,0.2941176470588235,top,1
4,1,0,User2AI,2,14,17.0,0.14285714285714285,0.14705882352941174,top,1
4,1,0,User2Task,4,14,17.0,0.2857142857142857,0.2941176470588235,top,1
4,1,1,AI2Task,1,8,17.0,0.125,0.07352941176470587,top,1
4,1,1,AI2User,2,8,17.0,0.25,0.14705882352941174,top,1
4,1,1,Task2AI,2,8,17.0,0.25,0.14705882352941174,top,1
4,1,1,Task2User,1,8,17.0,0.125,0.07352941176470587,top,1
4,1,1,User2AI,1,8,17.0,0.125,0.07352941176470587,top,1
4,1,1,User2Task,1,8,17.0,0.125,0.07352941176470587,top,1
4,10,0,AI2Task,1,22,22.0,0.045454545454545456,0.056818181818181816,bottom,1
4,10,0,AI2User,3,22,22.0,0.13636363636363635,0.17045454545454544,bottom,1
4,10,0,Task2AI,1,22,22.0,0.045454545454545456,0.056818181818181816,bottom,1
4,10,0,Task2User,7,22,22.0,0.3181818181818182,0.3977272727272727,bottom,1
4,10,0,User2AI,3,22,22.0,0.13636363636363635,0.17045454545454544,bottom,1
4,10,0,User2Task,7,22,22.0,0.3181818181818182,0.3977272727272727,bottom,1
4,10,1,Task2User,1,2,22.0,0.5,0.056818181818181816,bottom,1
4,10,1,User2Task,1,2,22.0,0.5,0.056818181818181816,bottom,1
4,2,0,AI2Task,4,38,39.0,0.10526315789473684,0.1282051282051282,bottom,1
4,2,0,AI2User,3,38,39.0,0.07894736842105263,0.09615384615384615,bottom,1
4,2,0,Task2AI,4,38,39.0,0.10526315789473684,0.1282051282051282,bottom,1
4,2,0,Task2User,12,38,39.0,0.3157894736842105,0.3846153846153846,bottom,1
4,2,0,User2AI,3,38,39.0,0.07894736842105263,0.09615384615384615,bottom,1
4,2,0,User2Task,12,38,39.0,0.3157894736842105,0.3846153846153846,bottom,1
4,2,1,AI2Task,3,11,39.0,0.2727272727272727,0.09615384615384615,bottom,1
4,2,1,Task2AI,2,11,39.0,0.18181818181818182,0.0641025641025641,bottom,1
4,2,1,Task2User,3,11,39.0,0.2727272727272727,0.09615384615384615,bottom,1
4,2,1,User2AI,1,11,39.0,0.09090909090909091,0.03205128205128205,bottom,1
4,2,1,User2Task,2,11,39.0,0.18181818181818182,0.0641025641025641,bottom,1
4,3,0,AI2Task,2,27,26.0,0.07407407407407407,0.09615384615384615,top,1
4,3,0,AI2User,3,27,26.0,0.1111111111111111,0.14423076923076922,top,1
4,3,0,Task2AI,2,27,26.0,0.07407407407407407,0.09615384615384615,top,1
4,3,0,Task2User,8,27,26.0,0.2962962962962963,0.3846153846153846,top,1
4,3,0,User2AI,3,27,26.0,0.1111111111111111,0.14423076923076922,top,1
4,3,0,User2Task,9,27,26.0,0.3333333333333333,0.43269230769230765,top,1
4,3,1,AI2Task,1,4,26.0,0.25,0.04807692307692307,top,1
4,3,1,Task2AI,1,4,26.0,0.25,0.04807692307692307,top,1
4,3,1,Task2User,1,4,26.0,0.25,0.04807692307692307,top,1
4,3,1,User2Task,1,4,26.0,0.25,0.04807692307692307,top,1
4,4,0,AI2User,1,11,10.0,0.09090909090909091,0.125,bottom,1
4,4,0,Task2AI,1,11,10.0,0.09090909090909091,0.125,bottom,1
4,4,0,Task2User,4,11,10.0,0.36363636363636365,0.5,bottom,1
4,4,0,User2Task,5,11,10.0,0.45454545454545453,0.625,bottom,1
4,4,1,Task2User,1,1,10.0,1.0,0.125,bottom,1
4,5,0,AI2Task,2,24,31.0,0.08333333333333333,0.08064516129032258,top,1
4,5,0,AI2User,2,24,31.0,0.08333333333333333,0.08064516129032258,top,1
4,5,0,Task2AI,2,24,31.0,0.08333333333333333,0.08064516129032258,top,1
4,5,0,Task2User,8,24,31.0,0.3333333333333333,0.3225806451612903,top,1
4,5,0,User2AI,2,24,31.0,0.08333333333333333,0.08064516129032258,top,1
4,5,0,User2Task,8,24,31.0,0.3333333333333333,0.3225806451612903,top,1
4,5,1,AI2Task,2,12,31.0,0.16666666666666666,0.08064516129032258,top,1
4,5,1,AI2User,2,12,31.0,0.16666666666666666,0.08064516129032258,top,1
4,5,1,Task2AI,1,12,31.0,0.08333333333333333,0.04032258064516129,top,1
4,5,1,Task2User,2,12,31.0,0.16666666666666666,0.08064516129032258,top,1
4,5,1,User2AI,3,12,31.0,0.25,0.12096774193548386,top,1
4,5,1,User2Task,2,12,31.0,0.16666666666666666,0.08064516129032258,top,1
4,6,0,AI2Task,1,18,23.0,0.05555555555555555,0.05434782608695651,bottom,1
4,6,0,Task2User,9,18,23.0,0.5,0.48913043478260865,bottom,1
4,6,0,User2AI,1,18,23.0,0.05555555555555555,0.05434782608695651,bottom,1
4,6,0,User2Task,7,18,23.0,0.3888888888888889,0.3804347826086956,bottom,1
4,6,1,AI2Task,1,4,23.0,0.25,0.05434782608695651,bottom,1
4,6,1,AI2User,1,4,23.0,0.25,0.05434782608695651,bottom,1
4,6,1,User2AI,2,4,23.0,0.5,0.10869565217391303,bottom,1
4,7,0,AI2Task,6,36,43.0,0.16666666666666666,0.1744186046511628,top,1
4,7,0,AI2User,1,36,43.0,0.027777777777777776,0.029069767441860465,top,1
4,7,0,Task2AI,5,36,43.0,0.1388888888888889,0.14534883720930233,top,1
4,7,0,Task2User,11,36,43.0,0.3055555555555556,0.31976744186046513,top,1
4,7,0,User2AI,2,36,43.0,0.05555555555555555,0.05813953488372093,top,1
4,7,0,User2Task,11,36,43.0,0.3055555555555556,0.31976744186046513,top,1
4,7,1,AI2Task,2,10,43.0,0.2,0.05813953488372093,top,1
4,7,1,Task2AI,2,10,43.0,0.2,0.05813953488372093,top,1
4,7,1,Task2User,3,10,43.0,0.3,0.0872093023255814,top,1
4,7,1,User2AI,1,10,43.0,0.1,0.029069767441860465,top,1
4,7,1,User2Task,2,10,43.0,0.2,0.05813953488372093,top,1
4,8,0,AI2Task,4,39,59.0,0.10256410256410256,0.0847457627118644,bottom,1
4,8,0,AI2User,3,39,59.0,0.07692307692307693,0.0635593220338983,bottom,1
4,8,0,Task2AI,4,39,59.0,0.10256410256410256,0.0847457627118644,bottom,1
4,8,0,Task2User,12,39,59.0,0.3076923076923077,0.2542372881355932,bottom,1
4,8,0,User2AI,3,39,59.0,0.07692307692307693,0.0635593220338983,bottom,1
4,8,0,User2Task,13,39,59.0,0.3333333333333333,0.2754237288135593,bottom,1
4,8,1,AI2User,1,6,59.0,0.16666666666666666,0.0211864406779661,bottom,1
4,8,1,Task2User,2,6,59.0,0.3333333333333333,0.0423728813559322,bottom,1
4,8,1,User2AI,1,6,59.0,0.16666666666666666,0.0211864406779661,bottom,1
4,8,1,User2Task,2,6,59.0,0.3333333333333333,0.0423728813559322,bottom,1
4,9,0,AI2Task,2,31,33.0,0.06451612903225806,0.07575757575757575,top,1
4,9,0,AI2User,3,31,33.0,0.0967741935483871,0.11363636363636363,top,1
4,9,0,Task2AI,1,31,33.0,0.03225806451612903,0.03787878787878787,top,1
4,9,0,Task2User,11,31,33.0,0.3548387096774194,0.41666666666666663,top,1
4,9,0,User2AI,4,31,33.0,0.12903225806451613,0.1515151515151515,top,1
4,9,0,User2Task,10,31,33.0,0.3225806451612903,0.3787878787878788,top,1
4,9,1,AI2Task,1,6,33.0,0.16666666666666666,0.03787878787878787,top,1
4,9,1,AI2User,1,6,33.0,0.16666666666666666,0.03787878787878787,top,1
4,9,1,Task2AI,1,6,33.0,0.16666666666666666,0.03787878787878787,top,1
4,9,1,Task2User,1,6,33.0,0.16666666666666666,0.03787878787878787,top,1
4,9,1,User2AI,1,6,33.0,0.16666666666666666,0.03787878787878787,top,1
4,9,1,User2Task,1,6,33.0,0.16666666666666666,0.03787878787878787,top,1
4,2,1,AI2User,0,0,,0.0,0.0,bottom,1
4,3,1,AI2User,0,0,,0.0,0.0,top,1
4,3,1,User2AI,0,0,,0.0,0.0,top,1
4,4,0,AI2Task,0,0,,0.0,0.0,bottom,1
4,4,0,User2AI,0,0,,0.0,0.0,bottom,1
4,4,1,AI2User,0,0,,0.0,0.0,bottom,1
4,4,1,User2Task,0,0,,0.0,0.0,bottom,1
4,4,1,AI2Task,0,0,,0.0,0.0,bottom,1
4,4,1,User2AI,0,0,,0.0,0.0,bottom,1
4,4,1,Task2AI,0,0,,0.0,0.0,bottom,1
4,6,0,AI2User,0,0,,0.0,0.0,bottom,1
4,6,0,Task2AI,0,0,,0.0,0.0,bottom,1
4,6,1,Task2User,0,0,,0.0,0.0,bottom,1
4,6,1,User2Task,0,0,,0.0,0.0,bottom,1
4,6,1,Task2AI,0,0,,0.0,0.0,bottom,1
4,7,1,AI2User,0,0,,0.0,0.0,top,1
4,8,1,AI2Task,0,0,,0.0,0.0,bottom,1
4,8,1,Task2AI,0,0,,0.0,0.0,bottom,1
4,10,1,AI2User,0,0,,0.0,0.0,bottom,1
4,10,1,AI2Task,0,0,,0.0,0.0,bottom,1
4,10,1,User2AI,0,0,,0.0,0.0,bottom,1
4,10,1,Task2AI,0,0,,0.0,0.0,bottom,1
5,1,0,AI2Task,5,55,67.0,0.09090909090909091,0.09328358208955223,bottom,0
5,1,0,AI2User,7,55,67.0,0.12727272727272726,0.13059701492537312,bottom,0
5,1,0,Task2AI,7,55,67.0,0.12727272727272726,0.13059701492537312,bottom,0
5,1,0,Task2User,14,55,67.0,0.2545454545454545,0.26119402985074625,bottom,0
5,1,0,User2AI,6,55,67.0,0.10909090909090909,0.11194029850746269,bottom,0
5,1,0,User2Task,16,55,67.0,0.2909090909090909,0.29850746268656714,bottom,0
5,1,1,AI2Task,2,21,67.0,0.09523809523809523,0.03731343283582089,bottom,0
5,1,1,AI2User,4,21,67.0,0.19047619047619047,0.07462686567164178,bottom,0
5,1,1,Task2AI,3,21,67.0,0.14285714285714285,0.055970149253731345,bottom,0
5,1,1,Task2User,4,21,67.0,0.19047619047619047,0.07462686567164178,bottom,0
5,1,1,User2AI,3,21,67.0,0.14285714285714285,0.055970149253731345,bottom,0
